관리기관명,소재지지번주소,소재지도로명주소,카메라대수,카메라화소,촬영방면정보,보관일수,설치연도,위도,경도,데이터기준일자
광주광역시 사회재난과,광산구 운남동 515-25,광산구 임방울대로 138-12,1,200만,360도,30일,2020,35.1726986,126.8184217,2023-06-30
광주광역시 사회재난과,광산구 운남동 515-25,광산구 임방울대로 138-12,1,200만,360도,30일,2016,35.1726986,126.8184217,2023-06-30
광주광역시 사회재난과,광산구 운남동 782-2,,3,200만,360도,30일,2020,35.1780196,126.8159861,2023-06-30
광주광역시 사회재난과,광산구 운남동 782-2,,1,200만,360도,30일,2016,35.1780196,126.8159861,2023-06-30
광주광역시 사회재난과,광산구 운남동 794-4,,2,200만,360도,30일,2020,35.1736244,126.8156764,2023-06-30
광주광역시 사회재난과,광산구 운남동 794-4,,1,200만,360도,30일,2016,35.1736244,126.8156764,2023-06-30
광주광역시 사회재난과,광산구 수완동 1492,,2,200만,360도,30일,2020,35.1865916,126.825979,2023-06-30
광주광역시 사회재난과,광산구 수완동 1492,,1,200만,360도,30일,2016,35.1865916,126.825979,2023-06-30
광주광역시 사회재난과,광산구 송산동 181,,3,200만,360도,30일,2020,35.1591421,126.7360483,2023-06-30
광주광역시 사회재난과,광산구 송산동 181,,1,200만,360도,30일,2016,35.1591421,126.7360483,2023-06-30
광주광역시 사회재난과,광산구 송산동 181,,1,200만,360도,30일,2016,35.1591421,126.7360483,2023-06-30
광주광역시 사회재난과,광산구 옥동 1242-2,,2,200만,360도,30일,2020,35.1259988,126.7613671,2023-06-30
광주광역시 사회재난과,광산구 옥동 1242-2,,1,200만,360도,30일,2016,35.1259988,126.7613671,2023-06-30
광주광역시 사회재난과,광산구 월전동 927,,2,200만,360도,30일,2020,35.121964,126.7634601,2023-06-30
광주광역시 사회재난과,광산구 월전동 927,,1,200만,360도,30일,2016,35.121964,126.7634601,2023-06-30
광주광역시 사회재난과,광산구 운남동 781-2,,2,200만,360도,30일,2020,35.178009,126.8140938,2023-06-30
광주광역시 사회재난과,광산구 운남동 781-2,,1,200만,360도,30일,2016,35.178009,126.8140938,2023-06-30
광주광역시 사회재난과,광산구 하남동 519,,1,200만,360도,30일,2020,35.1880406,126.7981119,2023-06-30
광주광역시 사회재난과,광산구 하남동 519,,1,200만,360도,30일,2016,35.1880406,126.7981119,2023-06-30
광주광역시 사회재난과,광산구 진곡동 556,,1,200만,360도,30일,2020,35.2103792,126.7856946,2023-06-30
광주광역시 사회재난과,광산구 진곡동 556,,1,200만,360도,30일,2016,35.2103792,126.7856946,2023-06-30
광주광역시 사회재난과,광산구 진곡동 620,,2,200만,360도,30일,2020,35.2023744,126.786847,2023-06-30
광주광역시 사회재난과,광산구 진곡동 620,,1,200만,360도,30일,2016,35.2023744,126.786847,2023-06-30
광주광역시 사회재난과,광산구 도산동 964-7,,2,200만,360도,30일,2020,35.135124,126.79366,2023-06-30
광주광역시 사회재난과,광산구 도산동 968-1,,3,200만,360도,30일,2020,35.134112,126.791992,2023-06-30
광주광역시 사회재난과,광산구 도산동 951-1,,3,200만,360도,30일,2020,35.134079,126.793936,2023-06-30
광주광역시 사회재난과,북구 용두동 164-1,,3,200만,360도,30일,2020,35.2199164,126.8751572,2023-06-30
광주광역시 사회재난과,북구 용두동 164-1,,4,200만,360도,30일,2020,35.2201903,126.8750204,2023-06-30
광주광역시 사회재난과,동구 계림동 944,,5,200만,360도,30일,2020,35.1589506,126.9140899,2023-06-30
광주광역시 사회재난과,동구 계림동 969,,5,200만,360도,30일,2020,35.157557,126.913513,2023-06-30
광주광역시 사회재난과,광산구 우산동 1056-8,,4,200만,360도,30일,2020,35.1548142,126.8093983,2023-06-30
광주광역시 사회재난과,광산구 우산동 1062-3,,4,200만,360도,30일,2020,35.1535594,126.813355,2023-06-30
광주광역시 사회재난과,동구 학동 727-2,동구 의재로43번길 28,3,200만,360도,30일,2020,35.1326581,126.9342405,2023-06-30
광주광역시 사회재난과,동구 학동 727-2,,1,200만,360도,30일,2016,35.1326581,126.9342405,2023-06-30
광주광역시 사회재난과,서구 풍암동 1,,3,200만,360도,30일,2020,35.1339394,126.8847719,2023-06-30
광주광역시 사회재난과,서구 풍암동 1,,1,200만,360도,30일,2016,35.1339394,126.8847719,2023-06-30
광주광역시 사회재난과,남구 노대동 835-2,,1,200만,360도,30일,2020,35.1047859,126.9097192,2023-06-30
광주광역시 사회재난과,남구 노대동 835-2,,1,200만,360도,30일,2016,35.1047859,126.9097192,2023-06-30
광주광역시 사회재난과,북구 두암동 585-14,북구 면앙로185번길 15,2,200만,360도,30일,2020,35.1759405,126.9328242,2023-06-30
광주광역시 사회재난과,북구 두암동 585-14,북구 면앙로185번길 15,1,200만,360도,30일,2016,35.1759405,126.9328242,2023-06-30
광주광역시 사회재난과,광산구 도산동 1297-1 인근 사거리,,3,200만,360도,30일,2020,35.1285234,126.7889772,2023-06-30
광주광역시 사회재난과,광산구 도산동 1297-1 인근 사거리,,1,200만,360도,30일,2016,35.1285234,126.7889772,2023-06-30
광주광역시 사회재난과,광산구 송정동 1012-5,,2,200만,360도,30일,2020,35.1736244,126.8156764,2023-06-30
광주광역시 사회재난과,광산구 송정동 1012-5,,1,200만,360도,30일,2019,35.1736244,126.8156764,2023-06-30
광주광역시 사회재난과,광산구 오선동 587(진곡산단),,2,200만,360도,30일,2020,35.197885,126.7926727,2023-06-30
광주광역시 사회재난과,광산구 오선동 587(진곡산단),,1,200만,360도,30일,2016,35.197885,126.7926727,2023-06-30
광주광역시 사회재난과,광산구 오선동 589(진곡산단),,2,200만,360도,30일,2020,35.1941206,126.791628,2023-06-30
광주광역시 사회재난과,광산구 오선동 589(진곡산단),,1,200만,360도,30일,2016,35.1941206,126.791628,2023-06-30
광주광역시 사회재난과,광산구 오선동 589(진곡산단),,2,200만,360도,30일,2020,35.1943837,126.7921215,2023-06-30
광주광역시 사회재난과,광산구 오선동 589(진곡산단),,1,200만,360도,30일,2016,35.1943837,126.7921215,2023-06-30
광주광역시 사회재난과,광산구 오선동 740(진곡산단),,1,200만,360도,30일,2020,35.1934043,126.7908993,2023-06-30
광주광역시 사회재난과,광산구 오선동 740(진곡산단),,1,200만,360도,30일,2016,35.1934043,126.7908993,2023-06-30
광주광역시 사회재난과,남구 양림동 310,,2,200만,360도,30일,2020,35.1426655,126.9156813,2023-06-30
광주광역시 사회재난과,남구 양림동 310,,2,200만,360도,30일,2020,35.1422768,126.9152525,2023-06-30
광주광역시 사회재난과,남구 양림동 154-1,,2,200만,360도,30일,2020,35.1413878,126.9149786,2023-06-30
광주광역시 사회재난과,남구 양림동 183-27,,2,200만,360도,30일,2020,35.1412277,126.9143893,2023-06-30
광주광역시 사회재난과,남구 양림동 123-2,,4,200만,360도,30일,2020,35.1398166,126.9147771,2023-06-30
광주광역시 사회재난과,남구 양림동 92-163,,4,200만,360도,30일,2020,35.1379347,126.9170704,2023-06-30
광주광역시 사회재난과,남구 양림동 474,,4,200만,360도,30일,2020,35.1360008,126.9178808,2023-06-30
광주광역시 사회재난과,남구 양림동 459,,2,200만,360도,30일,2020,35.1371598,126.9182209,2023-06-30
광주광역시 사회재난과,남구 양림동 13-6,,3,200만,360도,30일,2020,35.1368239,126.9183097,2023-06-30
광주광역시 사회재난과,남구 양림동 13-16,,3,200만,360도,30일,2020,35.1374894,126.9181996,2023-06-30
광주광역시 사회재난과,남구 양림동 35-8,,4,200만,360도,30일,2020,35.1391237,126.9171481,2023-06-30
광주광역시 사회재난과,남구 양림동 24-71,,4,200만,360도,30일,2020,35.1397692,126.9172411,2023-06-30
광주광역시 사회재난과,남구 양림동 24-27,,2,200만,360도,30일,2020,35.140324,126.9173416,2023-06-30
광주광역시 사회재난과,남구 양림동 24-137,,2,200만,360도,30일,2020,35.1405236,126.9177091,2023-06-30
광주광역시 사회재난과,남구 양림동 24-16,,4,200만,360도,30일,2020,35.1410721,126.917174,2023-06-30
광주광역시 사회재난과,남구 양림동 201-111,,4,200만,360도,30일,2020,35.1413933,126.9156583,2023-06-30
광주광역시 사회재난과,광산구 신창동 1131-1,광산구 신창로 136,4,200만,360도,30일,2020,35.1970371,126.8394791,2023-06-30
광주광역시 사회재난과,광산구 동산동 418,광산구 동산길97번길 24,3,200만,360도,30일,2020,35.1148517,126.72169,2023-06-30
광주광역시 사회재난과,광산구 신창동 1290,광산구 장신로 326,3,200만,360도,30일,2020,35.2072396,126.8275352,2023-06-30
광주광역시 사회재난과,광산구 우산동 1077-1,광산구 사암로92번길 14,4,200만,360도,30일,2020,35.1525488,126.8079551,2023-06-30
광주광역시 사회재난과,광산구 우산동 1606-9,광산구 무진대로212번길 13-36,4,200만,360도,30일,2020,35.1608739,126.805797,2023-06-30
광주광역시 사회재난과,광산구 산정동 966-8,광산구 산정로 20,4,200만,360도,30일,2020,35.1681305,126.8035118,2023-06-30
광주광역시 사회재난과,광산구 월계동 777-1,광산구 월계로 62,4,200만,360도,30일,2020,35.2111613,126.8332334,2023-06-30
광주광역시 사회재난과,광산구 산정동 976-2,광산구 산정로5번길 13,3,200만,360도,30일,2020,35.1671336,126.8024973,2023-06-30
광주광역시 사회재난과,광산구 산정동 938-9,광산구 산정공원로59번길 16,3,200만,360도,30일,2020,35.1728774,126.8053864,2023-06-30
광주광역시 사회재난과,광산구 월곡동 524-12,광산구 산정공원로 14-1,3,200만,360도,30일,2020,35.169189,126.8074244,2023-06-30
광주광역시 사회재난과,광산구 소촌동 783-46,광산구 송정공원로11번길 44,3,200만,360도,30일,2020,35.1453321,126.7968552,2023-06-30
광주광역시 사회재난과,광산구 산정동 181,광산구 하남지실길 78,2,200만,360도,30일,2020,35.168194,126.7969104,2023-06-30
광주광역시 사회재난과,광산구 비아동 688-11,광산구 비아안길 9,4,200만,360도,30일,2020,35.2205321,126.8167351,2023-06-30
광주광역시 사회재난과,광산구 송정동 703-4,광산구 광산로 99-1,4,200만,360도,30일,2020,35.1425173,126.8014259,2023-06-30
광주광역시 사회재난과,광산구 산정동 957-14,광산구 산정로37번길 14-20,3,200만,360도,30일,2020,35.1710882,126.8035487,2023-06-30
광주광역시 사회재난과,광산구 산정동 911-1,광산구 산정공원로 100,4,200만,360도,30일,2020,35.176429,126.8066047,2023-06-30
광주광역시 사회재난과,광산구 월곡동 522-8,광산구 산정공원로28번길 7,4,200만,360도,30일,2020,35.1702124,126.8067466,2023-06-30
광주광역시 사회재난과,광산구 신창동 878-9,광산구 풍영정길 53,3,200만,360도,30일,2020,35.1814723,126.8402427,2023-06-30
광주광역시 사회재난과,광산구 송정동 783-9,광산구 내상로15번안길 20,3,200만,360도,30일,2020,35.1415262,126.7968691,2023-06-30
광주광역시 사회재난과,광산구 하산동 486-27,광산구 동곡로185번길 84,3,200만,360도,30일,2020,35.0998486,126.7676929,2023-06-30
광주광역시 사회재난과,광산구 박호동 585-7,,2,200만,360도,30일,2020,35.1641611,126.740618,2023-06-30
광주광역시 사회재난과,광산구 지평동 70-2,,2,200만,360도,30일,2020,35.1528841,126.7352826,2023-06-30
광주광역시 사회재난과,광산구 용동 452-1,광산구 용동길 25,2,200만,360도,30일,2020,35.1349366,126.7508435,2023-06-30
광주광역시 사회재난과,광산구 도천동 195-1,광산구 도천남길 124-1,2,200만,360도,30일,2020,35.2102504,126.8218491,2023-06-30
광주광역시 사회재난과,광산구 장덕동 1495,,2,200만,360도,30일,2020,35.1859946,126.8125154,2023-06-30
광주광역시 사회재난과,남구 임암동 953,,3,200만,360도,30일,2020,35.1005501,126.8757051,2023-06-30
광주광역시 사회재난과,북구 중흥동 368-25,북구 서양로93번길 23,3,200만,360도,30일,2020,35.1699327,126.9117974,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,2,200만,360도,30일,2020,35.220018,126.858236,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,3,200만,360도,30일,2020,35.219641,126.857373,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,3,200만,360도,30일,2020,35.220141,126.855779,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,2,200만,360도,30일,2020,35.219694,126.855044,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,3,200만,360도,30일,2020,35.220619,126.854593,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,3,200만,360도,30일,2020,35.221574,126.854475,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,2,200만,360도,30일,2020,35.22153,126.856953,2023-06-30
광주광역시 사회재난과,북구 오룡동 1113,북구 임방울대로 877,3,200만,360도,30일,2020,35.221057,126.858471,2023-06-30
광주광역시 사회재난과,남구 임암동 985,,2,200만,360도,30일,2020,35.1065358,126.8671442,2023-06-30
광주광역시 사회재난과,남구 임암동 985,,2,200만,360도,30일,2020,35.1057188,126.8656591,2023-06-30
광주광역시 사회재난과,남구 주월동 953-31,,4,200만,360도,30일,2020,35.1389639,126.8897339,2023-06-30
광주광역시 사회재난과,남구 주월동 92-6,남구 군분로23번길 21,4,200만,360도,30일,2020,35.1348525,126.8929678,2023-06-30
광주광역시 사회재난과,남구 주월동 437-12,남구 광복마을8길 4-2,4,200만,360도,30일,2020,35.1289288,126.8959594,2023-06-30
광주광역시 사회재난과,남구 주월동 543-9,남구 회재로1156번길 13,3,200만,360도,30일,2020,35.1298406,126.8880605,2023-06-30
광주광역시 사회재난과,남구 백운동 610-8,남구 진다리로40번길 10-1,4,200만,360도,30일,2020,35.135804,126.9060662,2023-06-30
광주광역시 사회재난과,남구 백운동 595-8,남구 백양로 61,4,200만,360도,30일,2020,35.1342057,126.9086824,2023-06-30
광주광역시 사회재난과,남구 방림동 537-3,남구 대남대로107번길 15,4,200만,360도,30일,2020,35.1327541,126.9135665,2023-06-30
광주광역시 사회재난과,남구 주월동 440-11,,3,200만,360도,30일,2020,35.1286404,126.8947285,2023-06-30
광주광역시 사회재난과,남구 주월동 434-18,,3,200만,360도,30일,2020,35.1275366,126.8962702,2023-06-30
광주광역시 사회재난과,남구 주월동 974-83,,3,200만,360도,30일,2020,35.1363002,126.8937634,2023-06-30
광주광역시 사회재난과,남구 봉선동 936-1,남구 대남대로117번길 10,4,200만,360도,30일,2020,35.1330733,126.9123441,2023-06-30
광주광역시 사회재난과,북구 신안동 226-14,,3,200만,360도,30일,2020,35.1722224,126.9047472,2023-06-30
광주광역시 사회재난과,북구 중흥동 320-6,,4,200만,360도,30일,2020,35.1718664,126.9064546,2023-06-30
광주광역시 사회재난과,북구 중흥동 322-15,,3,200만,360도,30일,2020,35.1717834,126.908992,2023-06-30
광주광역시 사회재난과,북구 중흥동 334-6,,3,200만,360도,30일,2020,35.1701603,126.9067202,2023-06-30
광주광역시 사회재난과,북구 중흥동 337-4,,4,200만,360도,30일,2020,35.1722651,126.9112209,2023-06-30
광주광역시 사회재난과,북구 중흥동 343-22,,3,200만,360도,30일,2020,35.1693839,126.9097549,2023-06-30
광주광역시 사회재난과,북구 임동 153-2,,2,200만,360도,30일,2020,35.1679149,126.8921443,2023-06-30
광주광역시 사회재난과,북구 임동 144-6,,4,200만,360도,30일,2020,35.1672528,126.8932199,2023-06-30
광주광역시 사회재난과,북구 임동 144-2,,2,200만,360도,30일,2020,35.1676901,126.8934914,2023-06-30
광주광역시 사회재난과,광산구 신촌동 706-10 ,,4,200만,360도,30일,2021,35.1415808,126.8037408,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1370-6,서구 월드컵4강로197번길 28,5,200만,360도,30일,2021,35.1537004,126.8664448,2023-06-30
광주광역시 사회재난과,남구 월산동 289-51 ,,2,200만,360도,30일,2020,35.1510622,126.8984226,2023-06-30
광주광역시 사회재난과,남구 월산동 351-26,,3,200만,360도,30일,2020,35.1518583,126.8983541,2023-06-30
광주광역시 사회재난과,남구 월산동 346-9,,1,200만,360도,30일,2020,35.1520404,126.8991968,2023-06-30
광주광역시 사회재난과,광산구 연산동 62-20,,4,200만,360도,30일,2021,35.114005,126.756726,2023-06-30
광주광역시 사회재난과,광산구 연산동 62-20,,3,200만,360도,30일,2021,35.113861,126.757272,2023-06-30
광주광역시 사회재난과,광산구 연산동 673,,4,200만,360도,30일,2021,35.110065,126.749421,2023-06-30
광주광역시 사회재난과,광산구 연산동 673,,4,200만,360도,30일,2021,35.109455,126.749585,2023-06-30
광주광역시 사회재난과,광산구 연산동 673,,3,200만,360도,30일,2021,35.109782,126.750072,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 979-11,서구 운천로172번길 15,4,200만,360도,30일,2021,35.1480778,126.8583181,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 1217-11,서구 쌍촌로3번길 10-2,4,200만,360도,30일,2021,35.1450667,126.8640489,2023-06-30
광주광역시 사회재난과,남구 백운동 7-10,남구 백운로75번가길 21,2,200만,360도,30일,2021,35.1418535,126.9055453,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 993-1,서구 쌍촌로 56,4,200만,360도,30일,2021,35.1497628,126.8665041,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 993-1,서구 쌍촌로 56,3,200만,360도,30일,2021,35.1504461,126.8657288,2023-06-30
광주광역시 사회재난과,서구 쌍촌동 993-1,서구 쌍촌로 56,3,200만,360도,30일,2021,35.1485237,126.8657229,2023-06-30
광주광역시 사회재난과,광산구 흑석동 529,,4,200만,360도,30일,2021,35.1868256,126.8208457,2023-06-30
광주광역시 사회재난과,광산구 신가동 1051,광산구 풍영정천자전거길 1030,3,200만,360도,30일,2021,35.1914145,126.8222241,2023-06-30
광주광역시 사회재난과,광산구 장덕동 1295,광산구 장덕로96번길 15,4,200만,360도,30일,2021,35.1914145,126.8222241,2023-06-30
광주광역시 사회재난과,북구 일곡동 482 ,,2,200만,360도,30일,2021,35.2168827,126.8939885,2023-06-30
광주광역시 사회재난과,북구 각화동 503-33,,3,200만,360도,30일,2021,35.1822695,126.9292287,2023-06-30
광주광역시 사회재난과,북구 두암동 900-6,북구 군왕로71번길 13,4,200만,360도,30일,2021,35.1678296,126.9319575,2023-06-30
광주광역시 사회재난과,북구 문흥동 743-6,북구 우치로100번길 84,3,200만,360도,30일,2021,35.1766646,126.9169322,2023-06-30
광주광역시 사회재난과,북구 누문동 144-35,북구 천변우로283번길 10,3,200만,360도,30일,2021,35.15379,126.9054411,2023-06-30
광주광역시 사회재난과,북구 중흥동 346-13,,4,200만,360도,30일,2021,35.15379,126.9089089,2023-06-30
광주광역시 사회재난과,북구 삼각동 773-7 ,,3,200만,360도,30일,2021,35.2006084,126.8958734,2023-06-30
광주광역시 사회재난과,북구 삼각동 772-2 ,,3,200만,360도,30일,2021,35.2015156,126.8957967,2023-06-30
광주광역시 사회재난과,북구 문흥동 1000-1,북구 서하로 380,4,200만,360도,30일,2021,35.18551,126.9215431,2023-06-30
광주광역시 사회재난과,동구 학동 524-12,동구 필문대로 341-5,3,200만,360도,30일,2021,35.1415195,126.9243533,2023-06-30
광주광역시 사회재난과,서구 농성동 664-48,서구 화정로 265-20,4,200만,360도,30일,2021,35.1486678,126.8853346,2023-06-30
광주광역시 사회재난과,서구 마륵동 767,,3,200만,360도,30일,2021,35.1411264,126.8301721,2023-06-30
광주광역시 사회재난과,서구 화정동 741-7,서구 화운로175번길 5-15,3,200만,360도,30일,2021,35.1537174,126.8759985,2023-06-30
광주광역시 사회재난과,남구 백운동 651-33,남구 대남대로263번길 6,4,200만,360도,30일,2021,35.135906,126.8969399,2023-06-30
광주광역시 사회재난과,남구 월산동 1038-49,남구 수박등로6번길 20,2,200만,360도,30일,2021,35.1391502,126.8962075,2023-06-30
광주광역시 사회재난과,북구 임동 95-4,,3,200만,360도,30일,2021,35.1602238,126.8950993,2023-06-30
광주광역시 사회재난과,북구 운암동 445-25,북구 북문대로49번길 67-8,2,200만,360도,30일,2021,35.1727801,126.8802094,2023-06-30
광주광역시 사회재난과,북구 양산동 209-91,,3,200만,360도,30일,2021,35.2126309,126.877199,2023-06-30
광주광역시 사회재난과,광산구 월계동 762-2,,3,200만,360도,30일,2021,35.2156615,126.8327151,2023-06-30
광주광역시 사회재난과,광산구 산정동 927-8,광산구 산정공원로81번길 20,4,200만,360도,30일,2021,35.1749266,126.8055491,2023-06-30
광주광역시 사회재난과,광산구 신가동 95-1,,3,200만,360도,30일,2021,35.177073,126.8370931,2023-06-30
광주광역시 사회재난과,남구 월산동 1009-4,남구 군분로89번길 9,4,200만,360도,30일,2021,35.1404408,126.8900799,2023-06-30
광주광역시 사회재난과,남구 월산동 619-23,남구 수박등로18번길 8-6,2,200만,360도,30일,2021,35.1411523,126.89608,2023-06-30
광주광역시 사회재난과,남구 월산동 128-12,남구 중앙로38번길 28,3,200만,360도,30일,2021,35.1417373,126.9017898,2023-06-30
광주광역시 사회재난과,남구 월산동 119-60,남구 독립로75번길 8-2,3,200만,360도,30일,2021,35.1405544,126.9013677,2023-06-30
광주광역시 사회재난과,남구 월산동 162-1,남구 월산로 64-1,2,200만,360도,30일,2021,35.1439455,126.8990616,2023-06-30
광주광역시 사회재난과,남구 월산동 30-1,남구 구성로76번길 13,3,200만,360도,30일,2021,35.1481827,126.9025225,2023-06-30
광주광역시 사회재난과,남구 회서로12번길 5,,4,200만,360도,30일,2021,35.1312591,126.8926108,2023-06-30
광주광역시 사회재난과,남구 회서로11번길 22,,4,200만,360도,30일,2021,35.1325475,126.8947369,2023-06-30
광주광역시 사회재난과,남구 주월동 720-1,남구 금화로376번길 12,4,200만,360도,30일,2021,35.1403885,126.8877767,2023-06-30
광주광역시 사회재난과,남구 주월동 80-13,남구 봉주6길 15,4,200만,360도,30일,2021,35.1348169,126.892151,2023-06-30
광주광역시 사회재난과,남구 주월동 700,남구 금화로376번길 36,4,200만,360도,30일,2021,35.1386046,126.8891169,2023-06-30
광주광역시 사회재난과,남구 백운동 408-32,남구 제중로 124,3,200만,360도,30일,2021,35.142565,126.9076514,2023-06-30
광주광역시 사회재난과,남구 월산동 983-5,남구 월광길 38,3,200만,360도,30일,2021,35.1445689,126.8927735,2023-06-30
광주광역시 사회재난과,남구 월산동 1023-14,남구 수박등로 3,4,200만,360도,30일,2021,35.1406604,126.8950716,2023-06-30
광주광역시 사회재난과,남구 월산동 969-4,남구 군분로119번길 6-3,3,200만,360도,30일,2021,35.1430589,126.888783,2023-06-30
광주광역시 사회재난과,남구 진월동 245-32,남구 진제4길 12,2,200만,360도,30일,2021,35.1160991,126.9011514,2023-06-30
광주광역시 사회재난과,남구 진월동 250-4,남구 서문대로 664,2,200만,360도,30일,2021,35.1186171,126.8992645,2023-06-30
광주광역시 사회재난과,남구 봉선동 128-1,,3,200만,360도,30일,2021,35.124293,126.9159524,2023-06-30
광주광역시 사회재난과,남구 주월동 613-9,남구 군분로99번길 20,3,200만,360도,30일,2021,35.14078,126.8885789,2023-06-30
광주광역시 사회재난과,남구 주월동 707-21,남구 금화로386번길 29,2,200만,360도,30일,2021,35.1396896,126.8892369,2023-06-30
광주광역시 사회재난과,남구 월산동 906-39,남구 월산로123번길 26,3,200만,360도,30일,2021,35.1490339,126.8942347,2023-06-30
광주광역시 사회재난과,남구 송하동 126,남구 원효천1길 16,3,200만,360도,30일,2021,35.1047243,126.8822418,2023-06-30
광주광역시 사회재난과,북구 삼각동 163-4,,3,200만,360도,30일,2021,35.1989936,126.9045703,2023-06-30
광주광역시 사회재난과,남구 사동 52-1,남구 천변좌로390번길 6-17,2,200만,360도,30일,2021,35.1447596,126.9109563,2023-06-30
광주광역시 사회재난과,남구 사동 135-3,,3,200만,360도,30일,2021,35.1440362,126.9114169,2023-06-30
광주광역시 사회재난과,남구 사동 177,남구 사직길 49,3,200만,360도,30일,2021,35.1431569,126.91061,2023-06-30
광주광역시 사회재난과,남구 사동 177-52,,2,200만,360도,30일,2021,35.1424779,126.9127141,2023-06-30
광주광역시 사회재난과,남구 사동 177-52,,1,200만,360도,30일,2021,35.1427703,126.9124285,2023-06-30
광주광역시 사회재난과,동구 지산동 715-1,동구 동명로 114,4,200만,360도,30일,2021,35.1506753,126.9331009,2023-06-30
광주광역시 사회재난과,동구 지산동 480,동구 필문대로273번길 21,1,200만,360도,30일,2021,35.1460729,126.9295756,2023-06-30
광주광역시 사회재난과,동구 지산동 480,동구 필문대로273번길 21,1,200만,360도,30일,2021,35.1460729,126.9295756,2023-06-30
광주광역시 사회재난과,동구 계림동 486-9,동구 구성로 249,1,200만,360도,30일,2021,35.1565905,126.9180158,2023-06-30
광주광역시 사회재난과,동구 계림동 486-9,동구 구성로 249,3,200만,360도,30일,2021,35.1565905,126.9180158,2023-06-30
광주광역시 사회재난과,동구 황금동 87-3,동구 서석로 29,1,200만,360도,30일,2021,35.146013,126.9168497,2023-06-30
광주광역시 사회재난과,동구 황금동 87-3,동구 서석로 29,1,200만,360도,30일,2021,35.146013,126.9168497,2023-06-30
광주광역시 사회재난과,동구 충장로1가 9-9,동구 서석로 47-1,1,200만,360도,30일,2021,35.1468752,126.91871,2023-06-30
광주광역시 사회재난과,동구 충장로1가 9-9,동구 서석로 47-1,2,200만,360도,30일,2021,35.1468752,126.91871,2023-06-30
광주광역시 사회재난과,동구 불로동 92-5,동구 서석로 7,1,200만,360도,30일,2021,35.1460151,126.9168747,2023-06-30
광주광역시 사회재난과,동구 불로동 92-5,동구 서석로 7,2,200만,360도,30일,2021,35.1460151,126.9168747,2023-06-30
광주광역시 사회재난과,동구 문화전당로 15-2(남동),,1,200만,360도,30일,2021,35.1438522,126.919901,2023-06-30
광주광역시 사회재난과,동구 문화전당로 15-2(남동),,1,200만,360도,30일,2021,35.1438522,126.919901,2023-06-30
광주광역시 사회재난과,동구 서석동 41-12,동구 제봉로82번길 19,1,200만,360도,30일,2021,35.1470789,126.9233738,2023-06-30
광주광역시 사회재난과,동구 서석동 41-12,동구 제봉로82번길 19,2,200만,360도,30일,2021,35.1470789,126.9233738,2023-06-30
광주광역시 사회재난과,동구 대인동 323-14,동구 구성로 221-1,1,200만,360도,30일,2021,35.1470789,126.9233738,2023-06-30
광주광역시 사회재난과,동구 대인동 323-14,동구 구성로 221-1,1,200만,360도,30일,2021,35.1470789,126.9233738,2023-06-30
광주광역시 사회재난과,동구 산수동 524-29,동구 무등로 494,1,200만,360도,30일,2021,35.1552315,126.9336884,2023-06-30
광주광역시 사회재난과,동구 산수동 524-29,동구 무등로 494,1,200만,360도,30일,2021,35.1552315,126.9336884,2023-06-30
광주광역시 사회재난과,동구 백서로 153(남동),,1,200만,360도,30일,2021,35.1430599,126.9219507,2023-06-30
광주광역시 사회재난과,동구 백서로 153(남동),,2,200만,360도,30일,2021,35.1430599,126.9219507,2023-06-30
광주광역시 사회재난과,동구 충장로4가 29-2,동구 중앙로 163,1,200만,360도,30일,2021,35.148881,126.9125016,2023-06-30
광주광역시 사회재난과,동구 충장로4가 29-2,동구 중앙로 163,3,200만,360도,30일,2021,35.148881,126.9125016,2023-06-30
광주광역시 사회재난과,동구 동명동 23-16,동구 장동로 23-16,1,200만,360도,30일,2021,35.1488284,126.9250574,2023-06-30
광주광역시 사회재난과,동구 동명동 23-16,동구 장동로 23-16,2,200만,360도,30일,2021,35.1488284,126.9250574,2023-06-30
광주광역시 사회재난과,동구 산수동 573-1,동구 밤실로 142,3,200만,360도,30일,2021,35.1607387,126.935263,2023-06-30
광주광역시 사회재난과,동구 충장로3가 32-4,동구 중앙로 170,2,200만,360도,30일,2021,35.1489797,126.9140021,2023-06-30
광주광역시 사회재난과,동구 금남로3가 3-5,동구 금남로 221,4,200만,360도,30일,2021,35.149275,126.9168202,2023-06-30
광주광역시 사회재난과,동구 학동 731-1,동구 의재로 40,1,200만,360도,30일,2021,35.1325558,126.9320325,2023-06-30
